"","mu","lambda","psi","ntip","surviving_terminal","extinct_terminal","extinct_internal","surviving_internal","m","k","turnover","ef","netdiv"
"1683",0,0.4,0.005,200,0,0,0,1,0,1,0.4,0,0.4
"1684",0,0.4,0.005,200,1,0,0,1,0,2,0.4,0,0.4
"1685",0,0.4,0.005,200,3,0,0,0,0,3,0.4,0,0.4
"1686",0,0.4,0.005,200,2,0,0,0,0,2,0.4,0,0.4
"1687",0,0.4,0.005,200,0,0,0,1,0,1,0.4,0,0.4
"1688",0,0.4,0.005,200,1,0,0,1,0,2,0.4,0,0.4
"1689",0,0.4,0.01,200,4,0,0,3,0,7,0.4,0,0.4
"1690",0,0.4,0.01,200,1,0,0,0,0,1,0.4,0,0.4
"1691",0,0.4,0.01,200,5,0,0,1,0,6,0.4,0,0.4
"1692",0,0.4,0.01,200,3,0,0,3,0,6,0.4,0,0.4
"1693",0,0.4,0.01,200,1,0,0,1,0,2,0.4,0,0.4
"1694",0,0.4,0.01,200,4,0,0,1,0,5,0.4,0,0.4
"1695",0,0.4,0.01,200,2,0,0,2,0,4,0.4,0,0.4
"1696",0,0.4,0.01,200,2,0,0,2,0,4,0.4,0,0.4
"1697",0,0.4,0.01,200,4,0,0,2,0,6,0.4,0,0.4
"1698",0,0.4,0.01,200,4,0,0,2,0,6,0.4,0,0.4
"1699",0,0.4,0.01,200,2,0,0,6,0,8,0.4,0,0.4
"1700",0,0.4,0.01,200,2,0,0,2,0,4,0.4,0,0.4
"1701",0,0.4,0.01,200,2,0,0,3,0,5,0.4,0,0.4
"1702",0,0.4,0.01,200,5,0,0,4,0,9,0.4,0,0.4
"1703",0,0.4,0.01,200,2,0,0,1,0,3,0.4,0,0.4
"1704",0,0.4,0.01,200,4,0,0,1,0,5,0.4,0,0.4
"1705",0,0.4,0.01,200,1,0,0,2,0,3,0.4,0,0.4
"1706",0,0.4,0.01,200,2,0,0,0,0,2,0.4,0,0.4
"1707",0,0.4,0.01,200,5,0,0,3,0,8,0.4,0,0.4
"1708",0,0.4,0.01,200,1,0,0,1,0,2,0.4,0,0.4
"1709",0,0.4,0.02,200,2,0,0,3,0,5,0.4,0,0.4
"1710",0,0.4,0.02,200,5,0,0,1,0,6,0.4,0,0.4
"1711",0,0.4,0.02,200,6,0,0,7,0,13,0.4,0,0.4
"1712",0,0.4,0.02,200,5,0,0,4,0,9,0.4,0,0.4
"1713",0,0.4,0.02,200,5,0,0,9,0,14,0.4,0,0.4
"1714",0,0.4,0.02,200,3,0,0,4,0,7,0.4,0,0.4
"1715",0,0.4,0.02,200,2,0,0,8,0,10,0.4,0,0.4
"1716",0,0.4,0.02,200,12,0,0,3,0,15,0.4,0,0.4
"1717",0,0.4,0.02,200,4,0,0,2,0,6,0.4,0,0.4
"1718",0,0.4,0.02,200,5,0,0,8,0,13,0.4,0,0.4
"1719",0,0.4,0.02,200,5,0,0,4,0,9,0.4,0,0.4
"1720",0,0.4,0.02,200,4,0,0,4,0,8,0.4,0,0.4
"1721",0,0.4,0.02,200,5,0,0,3,0,8,0.4,0,0.4
"1722",0,0.4,0.02,200,2,0,0,7,0,9,0.4,0,0.4
"1723",0,0.4,0.02,200,5,0,0,9,0,14,0.4,0,0.4
"1724",0,0.4,0.02,200,6,0,0,4,0,10,0.4,0,0.4
"1725",0,0.4,0.02,200,7,0,0,3,0,10,0.4,0,0.4
"1726",0,0.4,0.02,200,10,0,0,6,0,16,0.4,0,0.4
"1727",0,0.4,0.02,200,4,0,0,5,0,9,0.4,0,0.4
"1728",0,0.4,0.02,200,5,0,0,2,0,7,0.4,0,0.4
"1729",0,0.4,0.04,200,13,0,0,7,0,20,0.4,0,0.4
"1730",0,0.4,0.04,200,12,0,0,13,0,25,0.4,0,0.4
"1731",0,0.4,0.04,200,7,0,0,10,0,17,0.4,0,0.4
"1732",0,0.4,0.04,200,9,0,0,9,0,18,0.4,0,0.4
"1733",0,0.4,0.04,200,8,0,0,6,0,14,0.4,0,0.4
"1734",0,0.4,0.04,200,12,0,0,6,0,18,0.4,0,0.4
"1735",0,0.4,0.04,200,16,0,0,6,0,22,0.4,0,0.4
"1736",0,0.4,0.04,200,12,0,0,11,0,23,0.4,0,0.4
"1737",0,0.4,0.04,200,12,0,0,10,0,22,0.4,0,0.4
"1738",0,0.4,0.04,200,7,0,0,3,0,10,0.4,0,0.4
"1739",0,0.4,0.04,200,8,0,0,14,0,22,0.4,0,0.4
"1740",0,0.4,0.04,200,9,0,0,16,0,25,0.4,0,0.4
"1741",0,0.4,0.04,200,8,0,0,9,0,17,0.4,0,0.4
"1742",0,0.4,0.04,200,11,0,0,15,0,26,0.4,0,0.4
"1743",0,0.4,0.04,200,13,0,0,6,0,19,0.4,0,0.4
"1744",0,0.4,0.04,200,12,0,0,11,0,23,0.4,0,0.4
"1745",0,0.4,0.04,200,10,0,0,4,0,14,0.4,0,0.4
"1746",0,0.4,0.04,200,6,0,0,5,0,11,0.4,0,0.4
"1747",0,0.4,0.04,200,12,0,0,4,0,16,0.4,0,0.4
"1748",0,0.4,0.04,200,13,0,0,7,0,20,0.4,0,0.4
"1749",0.2,0.5,0.005,200,2,0,0,3,0,5,0.7,0.4,0.3
"1750",0.2,0.5,0.005,200,2,1,0,2,1,4,0.7,0.4,0.3
"1751",0.2,0.5,0.005,200,0,0,0,3,0,3,0.7,0.4,0.3
"1752",0.2,0.5,0.005,200,0,1,0,1,1,1,0.7,0.4,0.3
"1753",0.2,0.5,0.005,200,4,0,0,1,0,5,0.7,0.4,0.3
"1754",0.2,0.5,0.005,200,2,0,0,1,0,3,0.7,0.4,0.3
"1755",0.2,0.5,0.005,200,1,0,0,1,0,2,0.7,0.4,0.3
"1756",0.2,0.5,0.005,200,0,1,1,2,1,3,0.7,0.4,0.3
"1757",0.2,0.5,0.005,200,1,0,0,2,0,3,0.7,0.4,0.3
"1758",0.2,0.5,0.005,200,1,2,0,2,2,3,0.7,0.4,0.3
"1759",0.2,0.5,0.005,200,0,0,1,4,0,5,0.7,0.4,0.3
"1760",0.2,0.5,0.005,200,2,0,0,3,0,5,0.7,0.4,0.3
"1761",0.2,0.5,0.005,200,2,1,0,2,1,4,0.7,0.4,0.3
"1762",0.2,0.5,0.005,200,1,0,0,2,0,3,0.7,0.4,0.3
"1763",0.2,0.5,0.005,200,1,0,0,0,0,1,0.7,0.4,0.3
"1764",0.2,0.5,0.005,200,1,1,0,1,1,2,0.7,0.4,0.3
"1765",0.2,0.5,0.005,200,1,0,0,0,0,1,0.7,0.4,0.3
"1766",0.2,0.5,0.005,200,2,0,0,2,0,4,0.7,0.4,0.3
"1767",0.2,0.5,0.005,200,0,0,0,3,0,3,0.7,0.4,0.3
"1768",0.2,0.5,0.01,200,2,1,0,6,1,8,0.7,0.4,0.3
"1769",0.2,0.5,0.01,200,1,2,0,1,2,2,0.7,0.4,0.3
"1770",0.2,0.5,0.01,200,1,2,0,5,2,6,0.7,0.4,0.3
"1771",0.2,0.5,0.01,200,6,0,0,2,0,8,0.7,0.4,0.3
"1772",0.2,0.5,0.01,200,0,1,0,4,1,4,0.7,0.4,0.3
"1773",0.2,0.5,0.01,200,1,3,0,7,3,8,0.7,0.4,0.3
"1774",0.2,0.5,0.01,200,3,2,1,2,2,6,0.7,0.4,0.3
"1775",0.2,0.5,0.01,200,1,3,0,3,3,4,0.7,0.4,0.3
"1776",0.2,0.5,0.01,200,2,2,0,4,2,6,0.7,0.4,0.3
"1777",0.2,0.5,0.01,200,2,2,0,4,2,6,0.7,0.4,0.3
"1778",0.2,0.5,0.01,200,2,2,0,2,2,4,0.7,0.4,0.3
"1779",0.2,0.5,0.01,200,2,1,1,6,1,9,0.7,0.4,0.3
"1780",0.2,0.5,0.01,200,5,1,1,5,1,11,0.7,0.4,0.3
"1781",0.2,0.5,0.01,200,2,2,0,2,2,4,0.7,0.4,0.3
"1782",0.2,0.5,0.01,200,0,3,0,2,3,2,0.7,0.4,0.3
"1783",0.2,0.5,0.01,200,3,0,0,2,0,5,0.7,0.4,0.3
"1784",0.2,0.5,0.01,200,0,1,0,4,1,4,0.7,0.4,0.3
"1785",0.2,0.5,0.01,200,1,2,0,5,2,6,0.7,0.4,0.3
"1786",0.2,0.5,0.01,200,1,0,1,3,0,5,0.7,0.4,0.3
"1787",0.2,0.5,0.01,200,0,2,0,2,2,2,0.7,0.4,0.3
"1788",0.2,0.5,0.02,200,5,0,2,6,0,13,0.7,0.4,0.3
"1789",0.2,0.5,0.02,200,6,1,1,6,1,13,0.7,0.4,0.3
"1790",0.2,0.5,0.02,200,5,5,0,8,5,13,0.7,0.4,0.3
"1791",0.2,0.5,0.02,200,4,2,0,8,2,12,0.7,0.4,0.3
"1792",0.2,0.5,0.02,200,5,3,0,6,3,11,0.7,0.4,0.3
"1793",0.2,0.5,0.02,200,4,4,0,5,4,9,0.7,0.4,0.3
"1794",0.2,0.5,0.02,200,5,3,0,5,3,10,0.7,0.4,0.3
"1795",0.2,0.5,0.02,200,5,0,1,8,0,14,0.7,0.4,0.3
"1796",0.2,0.5,0.02,200,5,3,2,8,3,15,0.7,0.4,0.3
"1797",0.2,0.5,0.02,200,3,1,0,4,1,7,0.7,0.4,0.3
"1798",0.2,0.5,0.02,200,4,6,1,7,6,12,0.7,0.4,0.3
"1799",0.2,0.5,0.02,200,6,3,1,7,3,14,0.7,0.4,0.3
"1800",0.2,0.5,0.02,200,3,3,0,2,3,5,0.7,0.4,0.3
"1801",0.2,0.5,0.02,200,5,3,0,11,3,16,0.7,0.4,0.3
"1802",0.2,0.5,0.02,200,3,1,0,6,1,9,0.7,0.4,0.3
"1803",0.2,0.5,0.02,200,5,2,3,6,2,14,0.7,0.4,0.3
"1804",0.2,0.5,0.02,200,3,5,0,11,5,14,0.7,0.4,0.3
"1805",0.2,0.5,0.02,200,9,4,1,9,4,19,0.7,0.4,0.3
"1806",0.2,0.5,0.02,200,3,1,0,6,1,9,0.7,0.4,0.3
"1807",0.2,0.5,0.02,200,2,8,2,7,8,11,0.7,0.4,0.3
"1808",0.2,0.5,0.04,200,8,9,0,12,9,20,0.7,0.4,0.3
"1809",0.2,0.5,0.04,200,10,8,0,10,8,20,0.7,0.4,0.3
"1810",0.2,0.5,0.04,200,9,7,0,16,7,25,0.7,0.4,0.3
"1811",0.2,0.5,0.04,200,5,4,1,8,4,14,0.7,0.4,0.3
"1812",0.2,0.5,0.04,200,7,3,1,12,3,20,0.7,0.4,0.3
"1813",0.2,0.5,0.04,200,10,2,2,14,2,26,0.7,0.4,0.3
"1814",0.2,0.5,0.04,200,7,2,2,7,2,16,0.7,0.4,0.3
"1815",0.2,0.5,0.04,200,9,5,0,10,5,19,0.7,0.4,0.3
"1816",0.2,0.5,0.04,200,7,8,0,10,8,17,0.7,0.4,0.3
"1817",0.2,0.5,0.04,200,8,7,0,7,7,15,0.7,0.4,0.3
"1818",0.2,0.5,0.04,200,7,7,1,11,7,19,0.7,0.4,0.3
"1819",0.2,0.5,0.04,200,13,4,2,18,4,33,0.7,0.4,0.3
"1820",0.2,0.5,0.04,200,9,4,1,14,4,24,0.7,0.4,0.3
"1821",0.2,0.5,0.04,200,10,8,1,19,8,30,0.7,0.4,0.3
"1822",0.2,0.5,0.04,200,9,11,1,13,11,23,0.7,0.4,0.3
"1823",0.2,0.5,0.04,200,7,9,0,10,9,17,0.7,0.4,0.3
"1824",0.2,0.5,0.04,200,9,6,1,11,6,21,0.7,0.4,0.3
"1825",0.2,0.5,0.04,200,5,2,0,13,2,18,0.7,0.4,0.3
"1826",0.2,0.5,0.04,200,6,4,2,13,4,21,0.7,0.4,0.3
"1827",0.2,0.5,0.04,200,13,5,1,16,5,30,0.7,0.4,0.3
"1828",0.1,0.5,0.005,200,3,1,0,1,1,4,0.6,0.2,0.4
"1829",0.1,0.5,0.005,200,2,1,0,2,1,4,0.6,0.2,0.4
"1830",0.1,0.5,0.005,200,1,0,0,0,0,1,0.6,0.2,0.4
"1831",0.1,0.5,0.005,200,0,0,0,2,0,2,0.6,0.2,0.4
"1832",0.1,0.5,0.005,200,0,0,0,2,0,2,0.6,0.2,0.4
"1833",0.1,0.5,0.005,200,0,0,0,1,0,1,0.6,0.2,0.4
"1834",0.1,0.5,0.005,200,2,0,0,5,0,7,0.6,0.2,0.4
"1835",0.1,0.5,0.005,200,1,0,0,0,0,1,0.6,0.2,0.4
"1836",0.1,0.5,0.005,200,2,1,0,2,1,4,0.6,0.2,0.4
"1837",0.1,0.5,0.005,200,2,0,0,2,0,4,0.6,0.2,0.4
"1838",0.1,0.5,0.005,200,0,0,0,1,0,1,0.6,0.2,0.4
"1839",0.1,0.5,0.005,200,3,2,0,3,2,6,0.6,0.2,0.4
"1840",0.1,0.5,0.005,200,1,0,0,0,0,1,0.6,0.2,0.4
"1841",0.1,0.5,0.005,200,1,0,0,0,0,1,0.6,0.2,0.4
"1842",0.1,0.5,0.005,200,1,1,0,2,1,3,0.6,0.2,0.4
"1843",0.1,0.5,0.005,200,1,0,0,0,0,1,0.6,0.2,0.4
"1844",0.1,0.5,0.005,200,2,0,0,2,0,4,0.6,0.2,0.4
"1845",0.1,0.5,0.005,200,1,1,0,0,1,1,0.6,0.2,0.4
"1846",0.1,0.5,0.005,200,1,0,0,5,0,6,0.6,0.2,0.4
"1847",0.1,0.5,0.01,200,1,1,0,1,1,2,0.6,0.2,0.4
"1848",0.1,0.5,0.01,200,4,0,0,3,0,7,0.6,0.2,0.4
"1849",0.1,0.5,0.01,200,2,0,0,2,0,4,0.6,0.2,0.4
"1850",0.1,0.5,0.01,200,3,1,0,1,1,4,0.6,0.2,0.4
"1851",0.1,0.5,0.01,200,4,0,0,5,0,9,0.6,0.2,0.4
"1852",0.1,0.5,0.01,200,1,0,0,3,0,4,0.6,0.2,0.4
"1853",0.1,0.5,0.01,200,1,2,0,2,2,3,0.6,0.2,0.4
"1854",0.1,0.5,0.01,200,1,2,0,2,2,3,0.6,0.2,0.4
"1855",0.1,0.5,0.01,200,1,0,0,4,0,5,0.6,0.2,0.4
"1856",0.1,0.5,0.01,200,3,1,0,1,1,4,0.6,0.2,0.4
"1857",0.1,0.5,0.01,200,1,0,0,5,0,6,0.6,0.2,0.4
"1858",0.1,0.5,0.01,200,2,0,0,0,0,2,0.6,0.2,0.4
"1859",0.1,0.5,0.01,200,4,0,0,4,0,8,0.6,0.2,0.4
"1860",0.1,0.5,0.01,200,2,0,0,1,0,3,0.6,0.2,0.4
"1861",0.1,0.5,0.01,200,2,0,1,2,0,5,0.6,0.2,0.4
"1862",0.1,0.5,0.01,200,6,2,0,2,2,8,0.6,0.2,0.4
"1863",0.1,0.5,0.01,200,0,0,0,1,0,1,0.6,0.2,0.4
"1864",0.1,0.5,0.01,200,0,0,0,1,0,1,0.6,0.2,0.4
"1865",0.1,0.5,0.01,200,2,0,0,2,0,4,0.6,0.2,0.4
"1866",0.1,0.5,0.01,200,3,0,0,1,0,4,0.6,0.2,0.4
"1867",0.1,0.5,0.02,200,3,2,0,6,2,9,0.6,0.2,0.4
"1868",0.1,0.5,0.02,200,5,1,0,2,1,7,0.6,0.2,0.4
"1869",0.1,0.5,0.02,200,0,0,0,5,0,5,0.6,0.2,0.4
"1870",0.1,0.5,0.02,200,3,4,0,3,4,6,0.6,0.2,0.4
"1871",0.1,0.5,0.02,200,4,2,0,8,2,12,0.6,0.2,0.4
"1872",0.1,0.5,0.02,200,1,0,0,4,0,5,0.6,0.2,0.4
"1873",0.1,0.5,0.02,200,0,0,0,9,0,9,0.6,0.2,0.4
"1874",0.1,0.5,0.02,200,2,3,1,1,3,4,0.6,0.2,0.4
"1875",0.1,0.5,0.02,200,7,0,0,6,0,13,0.6,0.2,0.4
"1876",0.1,0.5,0.02,200,3,2,0,8,2,11,0.6,0.2,0.4
"1877",0.1,0.5,0.02,200,0,1,0,5,1,5,0.6,0.2,0.4
"1878",0.1,0.5,0.02,200,0,0,0,3,0,3,0.6,0.2,0.4
"1879",0.1,0.5,0.02,200,8,0,1,2,0,11,0.6,0.2,0.4
"1880",0.1,0.5,0.02,200,3,1,0,3,1,6,0.6,0.2,0.4
"1881",0.1,0.5,0.02,200,5,1,0,7,1,12,0.6,0.2,0.4
"1882",0.1,0.5,0.02,200,6,0,1,2,0,9,0.6,0.2,0.4
"1883",0.1,0.5,0.02,200,4,1,0,8,1,12,0.6,0.2,0.4
"1884",0.1,0.5,0.02,200,2,0,0,6,0,8,0.6,0.2,0.4
"1885",0.1,0.5,0.02,200,3,2,0,7,2,10,0.6,0.2,0.4
"1886",0.1,0.5,0.02,200,5,0,0,5,0,10,0.6,0.2,0.4
"1887",0.1,0.5,0.04,200,5,2,0,7,2,12,0.6,0.2,0.4
"1888",0.1,0.5,0.04,200,9,1,1,6,1,16,0.6,0.2,0.4
"1889",0.1,0.5,0.04,200,12,0,0,6,0,18,0.6,0.2,0.4
"1890",0.1,0.5,0.04,200,7,1,0,9,1,16,0.6,0.2,0.4
"1891",0.1,0.5,0.04,200,8,2,0,8,2,16,0.6,0.2,0.4
"1892",0.1,0.5,0.04,200,11,2,0,17,2,28,0.6,0.2,0.4
"1893",0.1,0.5,0.04,200,4,1,1,8,1,13,0.6,0.2,0.4
"1894",0.1,0.5,0.04,200,6,1,0,10,1,16,0.6,0.2,0.4
"1895",0.1,0.5,0.04,200,6,0,0,7,0,13,0.6,0.2,0.4
"1896",0.1,0.5,0.04,200,10,0,0,8,0,18,0.6,0.2,0.4
"1897",0.1,0.5,0.04,200,4,2,0,11,2,15,0.6,0.2,0.4
"1898",0.1,0.5,0.04,200,7,1,0,10,1,17,0.6,0.2,0.4
"1899",0.1,0.5,0.04,200,6,5,0,10,5,16,0.6,0.2,0.4
"1900",0.1,0.5,0.04,200,6,3,0,6,3,12,0.6,0.2,0.4
"1901",0.1,0.5,0.04,200,9,1,0,11,1,20,0.6,0.2,0.4
"1902",0.1,0.5,0.04,200,7,1,0,10,1,17,0.6,0.2,0.4
"1903",0.1,0.5,0.04,200,6,2,0,6,2,12,0.6,0.2,0.4
"1904",0.1,0.5,0.04,200,5,2,0,4,2,9,0.6,0.2,0.4
"1905",0.1,0.5,0.04,200,8,3,0,14,3,22,0.6,0.2,0.4
"1906",0.1,0.5,0.04,200,7,3,1,16,3,24,0.6,0.2,0.4
"1907",0,0.5,0.005,200,0,0,0,1,0,1,0.5,0,0.5
"1908",0,0.5,0.005,200,1,0,0,2,0,3,0.5,0,0.5
"1909",0,0.5,0.005,200,5,0,0,1,0,6,0.5,0,0.5
"1910",0,0.5,0.005,200,2,0,0,0,0,2,0.5,0,0.5
"1911",0,0.5,0.005,200,4,0,0,0,0,4,0.5,0,0.5
"1912",0,0.5,0.005,200,1,0,0,2,0,3,0.5,0,0.5
"1913",0,0.5,0.005,200,1,0,0,0,0,1,0.5,0,0.5
"1914",0,0.5,0.005,200,1,0,0,1,0,2,0.5,0,0.5
"1915",0,0.5,0.005,200,0,0,0,3,0,3,0.5,0,0.5
"1916",0,0.5,0.005,200,2,0,0,4,0,6,0.5,0,0.5
"1917",0,0.5,0.005,200,1,0,0,1,0,2,0.5,0,0.5
"1918",0,0.5,0.005,200,1,0,0,2,0,3,0.5,0,0.5
"1919",0,0.5,0.005,200,2,0,0,1,0,3,0.5,0,0.5
"1920",0,0.5,0.005,200,1,0,0,1,0,2,0.5,0,0.5
"1921",0,0.5,0.005,200,1,0,0,0,0,1,0.5,0,0.5
"1922",0,0.5,0.005,200,2,0,0,0,0,2,0.5,0,0.5
"1923",0,0.5,0.01,200,3,0,0,5,0,8,0.5,0,0.5
"1924",0,0.5,0.01,200,1,0,0,0,0,1,0.5,0,0.5
"1925",0,0.5,0.01,200,3,0,0,3,0,6,0.5,0,0.5
"1926",0,0.5,0.01,200,3,0,0,1,0,4,0.5,0,0.5
"1927",0,0.5,0.01,200,0,0,0,1,0,1,0.5,0,0.5
"1928",0,0.5,0.01,200,2,0,0,1,0,3,0.5,0,0.5
"1929",0,0.5,0.01,200,3,0,0,4,0,7,0.5,0,0.5
"1930",0,0.5,0.01,200,3,0,0,3,0,6,0.5,0,0.5
"1931",0,0.5,0.01,200,2,0,0,1,0,3,0.5,0,0.5
"1932",0,0.5,0.01,200,0,0,0,6,0,6,0.5,0,0.5
"1933",0,0.5,0.01,200,1,0,0,2,0,3,0.5,0,0.5
"1934",0,0.5,0.01,200,3,0,0,1,0,4,0.5,0,0.5
"1935",0,0.5,0.01,200,2,0,0,2,0,4,0.5,0,0.5
"1936",0,0.5,0.01,200,4,0,0,4,0,8,0.5,0,0.5
"1937",0,0.5,0.01,200,0,0,0,2,0,2,0.5,0,0.5
"1938",0,0.5,0.01,200,3,0,0,2,0,5,0.5,0,0.5
"1939",0,0.5,0.01,200,1,0,0,3,0,4,0.5,0,0.5
"1940",0,0.5,0.02,200,4,0,0,3,0,7,0.5,0,0.5
"1941",0,0.5,0.02,200,4,0,0,4,0,8,0.5,0,0.5
"1942",0,0.5,0.02,200,2,0,0,2,0,4,0.5,0,0.5
"1943",0,0.5,0.02,200,3,0,0,6,0,9,0.5,0,0.5
"1944",0,0.5,0.02,200,1,0,0,8,0,9,0.5,0,0.5
"1945",0,0.5,0.02,200,5,0,0,3,0,8,0.5,0,0.5
"1946",0,0.5,0.02,200,2,0,0,3,0,5,0.5,0,0.5
"1947",0,0.5,0.02,200,3,0,0,4,0,7,0.5,0,0.5
"1948",0,0.5,0.02,200,2,0,0,5,0,7,0.5,0,0.5
"1949",0,0.5,0.02,200,4,0,0,1,0,5,0.5,0,0.5
"1950",0,0.5,0.02,200,3,0,0,5,0,8,0.5,0,0.5
"1951",0,0.5,0.02,200,7,0,0,2,0,9,0.5,0,0.5
"1952",0,0.5,0.02,200,2,0,0,1,0,3,0.5,0,0.5
"1953",0,0.5,0.02,200,3,0,0,6,0,9,0.5,0,0.5
"1954",0,0.5,0.02,200,2,0,0,8,0,10,0.5,0,0.5
"1955",0,0.5,0.02,200,3,0,0,6,0,9,0.5,0,0.5
"1956",0,0.5,0.02,200,2,0,0,4,0,6,0.5,0,0.5
"1957",0,0.5,0.02,200,4,0,0,3,0,7,0.5,0,0.5
"1958",0,0.5,0.02,200,0,0,0,5,0,5,0.5,0,0.5
"1959",0,0.5,0.02,200,3,0,0,2,0,5,0.5,0,0.5
"1960",0,0.5,0.04,200,2,0,0,9,0,11,0.5,0,0.5
"1961",0,0.5,0.04,200,5,0,0,15,0,20,0.5,0,0.5
"1962",0,0.5,0.04,200,5,0,0,7,0,12,0.5,0,0.5
"1963",0,0.5,0.04,200,4,0,0,10,0,14,0.5,0,0.5
"1964",0,0.5,0.04,200,7,0,0,8,0,15,0.5,0,0.5
"1965",0,0.5,0.04,200,6,0,0,6,0,12,0.5,0,0.5
"1966",0,0.5,0.04,200,10,0,0,8,0,18,0.5,0,0.5
"1967",0,0.5,0.04,200,7,0,0,4,0,11,0.5,0,0.5
"1968",0,0.5,0.04,200,5,0,0,11,0,16,0.5,0,0.5
"1969",0,0.5,0.04,200,7,0,0,7,0,14,0.5,0,0.5
"1970",0,0.5,0.04,200,9,0,0,9,0,18,0.5,0,0.5
"1971",0,0.5,0.04,200,10,0,0,3,0,13,0.5,0,0.5
"1972",0,0.5,0.04,200,10,0,0,1,0,11,0.5,0,0.5
"1973",0,0.5,0.04,200,8,0,0,17,0,25,0.5,0,0.5
"1974",0,0.5,0.04,200,12,0,0,8,0,20,0.5,0,0.5
"1975",0,0.5,0.04,200,6,0,0,13,0,19,0.5,0,0.5
"1976",0,0.5,0.04,200,11,0,0,8,0,19,0.5,0,0.5
"1977",0,0.5,0.04,200,11,0,0,11,0,22,0.5,0,0.5
"1978",0,0.5,0.04,200,9,0,0,5,0,14,0.5,0,0.5
"1979",0,0.5,0.04,200,8,0,0,10,0,18,0.5,0,0.5
"1980",0.2,0.3,0.005,500,5,14,1,4,14,10,0.5,0.666666666666667,0.1
"1981",0.2,0.3,0.005,500,4,5,3,10,5,17,0.5,0.666666666666667,0.1
"1982",0.2,0.3,0.005,500,3,13,6,11,13,20,0.5,0.666666666666667,0.1
"1983",0.2,0.3,0.005,500,6,4,1,11,4,18,0.5,0.666666666666667,0.1
"1984",0.2,0.3,0.005,500,4,2,0,11,2,15,0.5,0.666666666666667,0.1
"1985",0.2,0.3,0.005,500,4,5,1,13,5,18,0.5,0.666666666666667,0.1
"1986",0.2,0.3,0.005,500,5,9,0,5,9,10,0.5,0.666666666666667,0.1
"1987",0.2,0.3,0.005,500,0,14,1,10,14,11,0.5,0.666666666666667,0.1
"1988",0.2,0.3,0.005,500,1,7,8,13,7,22,0.5,0.666666666666667,0.1
"1989",0.2,0.3,0.005,500,4,9,6,17,9,27,0.5,0.666666666666667,0.1
"1990",0.2,0.3,0.005,500,1,6,7,8,6,16,0.5,0.666666666666667,0.1
"1991",0.2,0.3,0.005,500,2,11,4,11,11,17,0.5,0.666666666666667,0.1
"1992",0.2,0.3,0.005,500,8,3,2,8,3,18,0.5,0.666666666666667,0.1
"1993",0.2,0.3,0.005,500,4,4,5,8,4,17,0.5,0.666666666666667,0.1
"1994",0.2,0.3,0.005,500,3,14,1,9,14,13,0.5,0.666666666666667,0.1
"1995",0.2,0.3,0.005,500,5,7,0,13,7,18,0.5,0.666666666666667,0.1
"1996",0.2,0.3,0.005,500,5,13,1,6,13,12,0.5,0.666666666666667,0.1
"1997",0.2,0.3,0.005,500,3,5,0,6,5,9,0.5,0.666666666666667,0.1
"1998",0.2,0.3,0.005,500,8,9,2,13,9,23,0.5,0.666666666666667,0.1
"1999",0.2,0.3,0.005,500,4,14,1,4,14,9,0.5,0.666666666666667,0.1
"2000",0.2,0.3,0.01,500,9,15,6,19,15,34,0.5,0.666666666666667,0.1
"2001",0.2,0.3,0.01,500,5,8,3,14,8,22,0.5,0.666666666666667,0.1
"2002",0.2,0.3,0.01,500,10,17,3,24,17,37,0.5,0.666666666666667,0.1
"2003",0.2,0.3,0.01,500,8,11,5,19,11,32,0.5,0.666666666666667,0.1
"2004",0.2,0.3,0.01,500,9,29,5,19,29,33,0.5,0.666666666666667,0.1
"2005",0.2,0.3,0.01,500,12,19,12,21,19,45,0.5,0.666666666666667,0.1
"2006",0.2,0.3,0.01,500,11,15,3,17,15,31,0.5,0.666666666666667,0.1
"2007",0.2,0.3,0.01,500,8,15,3,14,15,25,0.5,0.666666666666667,0.1
"2008",0.2,0.3,0.01,500,5,22,10,13,22,28,0.5,0.666666666666667,0.1
"2009",0.2,0.3,0.01,500,8,19,5,31,19,44,0.5,0.666666666666667,0.1
"2010",0.2,0.3,0.01,500,6,12,7,15,12,28,0.5,0.666666666666667,0.1
"2011",0.2,0.3,0.01,500,7,13,4,12,13,23,0.5,0.666666666666667,0.1
"2012",0.2,0.3,0.01,500,9,8,7,24,8,40,0.5,0.666666666666667,0.1
"2013",0.2,0.3,0.01,500,5,10,5,20,10,30,0.5,0.666666666666667,0.1
"2014",0.2,0.3,0.01,500,8,8,5,18,8,31,0.5,0.666666666666667,0.1
"2015",0.2,0.3,0.01,500,10,14,7,17,14,34,0.5,0.666666666666667,0.1
"2016",0.2,0.3,0.01,500,7,11,4,21,11,32,0.5,0.666666666666667,0.1
"2017",0.2,0.3,0.01,500,8,16,3,23,16,34,0.5,0.666666666666667,0.1
"2018",0.2,0.3,0.01,500,8,15,7,18,15,33,0.5,0.666666666666667,0.1
"2019",0.2,0.3,0.01,500,12,14,4,15,14,31,0.5,0.666666666666667,0.1
"2020",0.2,0.3,0.02,500,16,32,8,33,32,57,0.5,0.666666666666667,0.1
"2021",0.2,0.3,0.02,500,12,29,16,44,29,72,0.5,0.666666666666667,0.1
"2022",0.2,0.3,0.02,500,11,19,5,26,19,42,0.5,0.666666666666667,0.1
