mu	lambda	eps	turnover	netdiv	psi	ntip	m.type	k.type	k.ratio
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	554	367	0.398479913
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	1223	794	0.393653941
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	633	424	0.401135289
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	629	430	0.406043437
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	382	278	0.421212121
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	349	243	0.410472973
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	330	248	0.429065744
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	656	472	0.418439716
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	451	335	0.426208651
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	791	579	0.422627737
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	688	470	0.405872193
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	577	424	0.423576424
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	557	367	0.397186147
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	481	346	0.418379686
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	801	567	0.414473684
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	177	147	0.453703704
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	549	406	0.42513089
0.438461538	0.461538462	0.95	0.9	0.023076923	0.1	200	536	361	0.40245262
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	345	251	0.42114094
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	520	337	0.393232205
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	790	483	0.379418696
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	363	273	0.429245283
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	313	211	0.402671756
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	1031	665	0.392099057
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	259	186	0.417977528
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	144	142	0.496503497
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	615	409	0.399414063
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	359	245	0.405629139
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	287	213	0.426
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	1041	613	0.370616687
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	636	431	0.40393627
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	615	364	0.371807967
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	244	166	0.404878049
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	470	298	0.388020833
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	690	444	0.391534392
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	346	262	0.430921053
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	293	206	0.412825651
0.487179487	0.512820513	0.95	1	0.025641026	0.1	200	295	211	0.416996047
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	6	509	0.988349515
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	3	422	0.992941176
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	3	438	0.993197279
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	5	437	0.988687783
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	8	444	0.982300885
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	3	382	0.992207792
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	6	431	0.986270023
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	4	401	0.990123457
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	6	431	0.986270023
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	6	475	0.987525988
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	2	366	0.994565217
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	3	451	0.99339207
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	8	411	0.980906921
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	4	469	0.99154334
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	9	457	0.980686695
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	7	506	0.986354776
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	7	396	0.982630273
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	5	395	0.9875
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	5	422	0.988290398
0.004761905	0.095238095	0.05	0.1	0.09047619	0.2	200	4	461	0.991397849
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	4	216	0.981818182
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	6	218	0.973214286
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	5	223	0.978070175
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	3	240	0.987654321
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	5	176	0.972375691
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	9	227	0.961864407
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	3	197	0.985
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	4	236	0.983333333
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	5	247	0.98015873
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	5	236	0.979253112
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	1	208	0.995215311
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	3	202	0.985365854
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	4	249	0.984189723
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	5	222	0.977973568
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	1	222	0.995515695
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	2	247	0.991967871
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	1	186	0.994652406
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	1	232	0.995708155
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	4	235	0.983263598
0.00952381	0.19047619	0.05	0.2	0.180952381	0.2	200	2	171	0.988439306
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	3	143	0.979452055
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	1	137	0.992753623
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	3	144	0.979591837
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	4	126	0.969230769
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	5	152	0.968152866
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	2	130	0.984848485
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	1	149	0.993333333
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	4	181	0.978378378
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	2	130	0.984848485
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	5	144	0.966442953
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	0	133	1
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	5	141	0.965753425
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	2	167	0.98816568
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	2	140	0.985915493
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	2	171	0.988439306
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	1	129	0.992307692
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	4	139	0.972027972
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	1	142	0.993006993
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	3	132	0.977777778
0.014285714	0.285714286	0.05	0.3	0.271428571	0.2	200	6	147	0.960784314
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	116	0.974789916
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	4	101	0.961904762
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	0	89	1
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	4	105	0.963302752
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	109	0.973214286
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	1	90	0.989010989
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	122	0.976
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	4	108	0.964285714
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	6	102	0.944444444
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	1	102	0.990291262
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	2	111	0.982300885
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	1	106	0.990654206
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	122	0.976
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	1	146	0.993197279
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	118	0.975206612
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	95	0.969387755
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	111	0.973684211
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	96	0.96969697
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	3	106	0.972477064
0.019047619	0.380952381	0.05	0.4	0.361904762	0.2	200	2	104	0.981132075
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	3	92	0.968421053
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	85	0.988372093
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	65	0.984848485
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	3	87	0.966666667
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	2	65	0.970149254
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	80	0.987654321
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	2	80	0.975609756
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	3	89	0.967391304
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	94	0.989473684
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	85	0.988372093
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	2	114	0.982758621
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	5	82	0.942528736
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	5	87	0.945652174
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	3	84	0.965517241
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	5	90	0.947368421
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	2	76	0.974358974
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	70	0.985915493
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	0	65	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	0	84	1
0.023809524	0.476190476	0.05	0.5	0.452380952	0.2	200	1	77	0.987179487
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	68	0.971428571
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	4	65	0.942028986
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	3	71	0.959459459
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	3	76	0.962025316
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	73	0.973333333
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	0	75	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	1	74	0.986666667
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	72	0.972972973
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	65	0.970149254
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	0	70	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	1	65	0.984848485
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	67	0.971014493
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	3	83	0.965116279
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	0	76	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	1	60	0.983606557
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	71	0.97260274
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	73	0.973333333
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	2	52	0.962962963
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	0	72	1
0.028571429	0.571428571	0.05	0.6	0.542857143	0.2	200	1	62	0.984126984
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	2	57	0.966101695
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	2	68	0.971428571
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	2	63	0.969230769
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	57	0.982758621
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	52	0.981132075
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	0	74	1
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	0	73	1
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	53	0.981481481
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	55	0.982142857
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	75	0.986842105
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	4	60	0.9375
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	2	65	0.970149254
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	0	50	1
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	2	64	0.96969697
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	0	67	1
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	0	68	1
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	79	0.9875
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	72	0.98630137
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	52	0.981132075
0.033333333	0.666666667	0.05	0.7	0.633333333	0.2	200	1	75	0.986842105
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	3	57	0.95
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	51	0.980769231
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	2	56	0.965517241
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	52	0.981132075
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	48	0.979591837
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	0	47	1
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	37	0.973684211
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	2	50	0.961538462
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	55	0.982142857
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	0	59	1
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	0	64	1
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	44	0.977777778
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	0	77	1
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	50	0.980392157
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	2	62	0.96875
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	1	64	0.984615385
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	0	47	1
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	0	72	1
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	2	53	0.963636364
0.038095238	0.761904762	0.05	0.8	0.723809524	0.2	200	2	40	0.952380952
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	0	33	1
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	3	41	0.931818182
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	55	0.964912281
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	1	54	0.981818182
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	42	0.954545455
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	37	0.948717949
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	1	73	0.986486486
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	45	0.957446809
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	1	42	0.976744186
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	1	35	0.972222222
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	5	49	0.907407407
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	1	51	0.980769231
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	37	0.948717949
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	1	40	0.975609756
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	0	48	1
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	54	0.964285714
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	2	48	0.96
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	0	50	1
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	0	40	1
0.042857143	0.857142857	0.05	0.9	0.814285714	0.2	200	0	52	1
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	2	49	0.960784314
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	2	44	0.956521739
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	55	0.982142857
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	0	32	1
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	41	0.976190476
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	3	44	0.936170213
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	57	0.982758621
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	39	0.975
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	33	0.970588235
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	58	0.983050847
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	0	34	1
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	44	0.977777778
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	50	0.980392157
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	2	46	0.958333333
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	0	36	1
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	35	0.972222222
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	3	56	0.949152542
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	53	0.981481481
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	1	53	0.981481481
0.047619048	0.952380952	0.05	1	0.904761905	0.2	200	2	38	0.95
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	22	547	0.961335677
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	17	519	0.968283582
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	9	483	0.981707317
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	19	520	0.964749536
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	21	559	0.963793103
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	15	495	0.970588235
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	17	481	0.965863454
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	19	571	0.96779661
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	24	554	0.958477509
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	16	497	0.968810916
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	23	559	0.9604811
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	23	547	0.959649123
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	12	480	0.975609756
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	17	512	0.967863894
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	14	542	0.974820144
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	21	580	0.965058236
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	15	500	0.970873786
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	23	588	0.962356792
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	21	520	0.961182994
0.013043478	0.086956522	0.15	0.1	0.073913043	0.2	200	14	520	0.973782772
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	10	246	0.9609375
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	4	257	0.98467433
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	22	280	0.927152318
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	9	292	0.970099668
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	11	259	0.959259259
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	16	264	0.942857143
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	15	245	0.942307692
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	12	265	0.9566787
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	13	260	0.952380952
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	12	229	0.950207469
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	10	240	0.96
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	14	288	0.953642384
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	10	243	0.960474308
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	10	243	0.960474308
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	21	291	0.932692308
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	14	212	0.938053097
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	9	260	0.966542751
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	13	256	0.951672862
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	12	227	0.949790795
0.026086957	0.173913043	0.15	0.2	0.147826087	0.2	200	19	249	0.929104478
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	8	159	0.952095808
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	7	170	0.960451977
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	3	173	0.982954545
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	19	151	0.888235294
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	8	159	0.952095808
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	9	172	0.950276243
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	12	163	0.931428571
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	11	210	0.950226244
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	12	190	0.940594059
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	9	167	0.948863636
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	5	124	0.96124031
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	9	189	0.954545455
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	6	142	0.959459459
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	6	175	0.966850829
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	10	170	0.944444444
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	10	168	0.943820225
0.039130435	0.260869565	0.15	0.3	0.22173913	0.2	200	12	157	0.928994083
